5.517000e-02 1.709641e+02 7.045275e-01
5.560285e-02 1.666242e+02 5.768690e-01
5.603569e-02 1.666646e+02 5.309430e-01
5.646854e-02 1.670657e+02 5.148134e-01
5.690138e-02 1.665907e+02 5.275486e-01
5.733423e-02 1.686995e+02 5.081540e-01
5.776707e-02 1.698458e+02 5.015485e-01
5.819992e-02 1.716712e+02 5.735959e-01
5.863276e-02 1.736806e+02 5.217671e-01
5.906561e-02 1.760269e+02 4.977090e-01
5.949846e-02 1.778435e+02 5.227498e-01
5.993130e-02 1.800342e+02 5.427863e-01
6.036415e-02 1.831043e+02 5.259635e-01
6.079699e-02 1.853150e+02 5.560887e-01
6.122984e-02 1.879669e+02 5.775365e-01
6.166269e-02 1.912375e+02 5.973629e-01
6.209553e-02 1.939010e+02 6.142949e-01
6.252837e-02 1.982533e+02 6.460823e-01
6.296122e-02 2.024626e+02 7.251955e-01
6.339407e-02 2.094304e+02 8.737035e-01
6.382691e-02 2.246556e+02 2.015231e+00
6.425976e-02 2.481576e+02 5.103721e+00
6.469260e-02 2.901320e+02 8.378880e+00
6.512545e-02 3.589586e+02 1.278764e+01
6.555829e-02 3.813615e+02 1.439941e+01
6.599114e-02 3.131535e+02 9.644133e+00
6.642398e-02 2.560284e+02 5.418162e+00
6.685683e-02 2.248431e+02 1.799278e+00
6.728967e-02 2.134832e+02 9.976298e-01
6.772252e-02 2.063734e+02 6.931497e-01
6.815536e-02 2.046261e+02 6.443745e-01
6.858821e-02 2.021262e+02 6.060192e-01
6.902105e-02 2.009244e+02 5.733706e-01
6.945390e-02 2.007851e+02 5.341706e-01
6.988675e-02 2.006312e+02 5.426023e-01
7.031959e-02 2.029136e+02 5.268828e-01
7.075244e-02 2.037805e+02 5.156176e-01
7.118528e-02 2.046696e+02 4.962414e-01
7.161813e-02 2.085847e+02 5.114301e-01
7.205097e-02 2.151931e+02 5.234779e-01
7.248382e-02 2.248728e+02 5.158009e-01
7.291666e-02 2.411536e+02 5.884897e-01
7.334951e-02 2.663679e+02 6.344537e-01
7.378235e-02 2.980847e+02 7.638428e-01
7.421520e-02 3.351802e+02 1.854404e+00
7.464805e-02 3.692335e+02 2.979963e+00
7.508089e-02 3.854079e+02 4.562799e+00
7.551374e-02 3.747856e+02 4.253479e+00
7.594658e-02 3.373888e+02 3.591596e+00
7.637943e-02 2.965677e+02 2.671641e+00
7.681227e-02 2.628104e+02 1.098222e+00
7.724512e-02 2.413688e+02 5.146320e-01
7.767797e-02 2.284535e+02 4.942370e-01
7.811081e-02 2.190501e+02 4.762969e-01
7.854366e-02 2.129954e+02 4.374676e-01
7.897650e-02 2.071842e+02 4.359948e-01
7.940935e-02 2.039460e+02 4.264505e-01
7.984219e-02 2.011601e+02 4.247909e-01
8.027504e-02 2.006517e+02 4.297936e-01
8.070789e-02 1.997232e+02 4.256816e-01
8.114073e-02 2.000700e+02 4.057687e-01
8.157358e-02 2.005096e+02 4.191367e-01
8.200642e-02 2.003792e+02 3.981859e-01
8.243927e-02 2.026940e+02 4.155773e-01
8.287211e-02 2.033584e+02 4.123972e-01
8.330496e-02 2.053956e+02 4.213767e-01
8.373781e-02 2.068168e+02 4.027852e-01
8.417065e-02 2.090360e+02 4.194413e-01
8.460350e-02 2.095231e+02 3.997449e-01
8.503634e-02 2.119183e+02 4.354983e-01
8.546919e-02 2.133735e+02 4.317935e-01
8.590203e-02 2.148204e+02 4.119301e-01
8.633488e-02 2.160916e+02 4.282861e-01
8.676772e-02 2.178590e+02 4.137718e-01
8.720057e-02 2.212650e+02 4.284584e-01
8.763341e-02 2.227049e+02 4.464365e-01
8.806626e-02 2.255515e+02 4.502296e-01
8.849910e-02 2.277632e+02 4.621158e-01
8.893195e-02 2.303154e+02 4.657568e-01
8.936479e-02 2.337285e+02 4.702461e-01
8.979764e-02 2.368733e+02 5.008966e-01
9.023048e-02 2.410409e+02 4.869125e-01
9.066333e-02 2.492637e+02 7.586583e-01
9.109618e-02 2.668056e+02 1.922260e+00
9.152902e-02 2.963479e+02 3.774725e+00
9.196187e-02 3.303635e+02 5.759886e+00
9.239471e-02 3.282119e+02 5.673603e+00
9.282756e-02 3.163839e+02 4.251210e+00
9.326040e-02 2.997772e+02 3.860914e+00
9.369325e-02 2.715257e+02 1.598370e+00
9.412609e-02 2.601864e+02 6.111932e-01
9.455894e-02 2.578031e+02 5.305485e-01
9.499178e-02 2.583556e+02 5.175471e-01
9.542463e-02 2.577118e+02 5.136412e-01
9.585747e-02 2.581871e+02 5.111879e-01
9.629032e-02 2.597894e+02 5.469499e-01
9.672316e-02 2.607433e+02 5.360497e-01
9.715601e-02 2.614365e+02 5.082026e-01
9.758886e-02 2.631957e+02 5.312343e-01
9.802170e-02 2.659180e+02 5.349385e-01
9.845455e-02 2.666584e+02 5.124047e-01
9.888739e-02 2.698826e+02 5.284054e-01
9.932024e-02 2.722093e+02 5.056379e-01
9.975308e-02 2.742163e+02 5.237440e-01
1.001859e-01 2.760785e+02 5.062324e-01
1.006188e-01 2.792258e+02 5.184267e-01
1.010516e-01 2.820403e+02 5.202693e-01
1.014845e-01 2.856658e+02 5.199262e-01
1.019173e-01 2.882787e+02 5.478581e-01
1.023502e-01 2.917578e+02 5.274971e-01
1.027830e-01 2.959979e+02 5.573558e-01
1.032158e-01 2.998175e+02 5.546968e-01
1.036487e-01 3.034758e+02 5.513249e-01
1.040815e-01 3.084584e+02 5.637172e-01
1.045144e-01 3.123351e+02 5.849854e-01
1.049472e-01 3.184725e+02 5.773635e-01
1.053801e-01 3.261644e+02 9.877922e-01
1.058129e-01 3.428260e+02 2.466767e+00
1.062458e-01 3.536700e+02 2.387821e+00
1.066786e-01 3.637607e+02 2.758732e+00
1.071115e-01 3.685020e+02 2.860981e+00
1.075443e-01 3.632255e+02 2.199407e+00
1.079771e-01 3.531240e+02 9.211401e-01
1.084100e-01 3.512921e+02 6.320289e-01
1.088428e-01 3.534270e+02 6.311493e-01
1.092757e-01 3.558140e+02 6.380123e-01
1.097085e-01 3.594500e+02 6.289608e-01
1.101414e-01 3.623741e+02 6.511581e-01
1.105742e-01 3.663090e+02 6.372938e-01
1.110071e-01 3.697817e+02 6.945466e-01
1.114399e-01 3.767006e+02 7.568752e-01
1.118728e-01 3.869511e+02 1.325950e+00
1.123056e-01 4.066271e+02 2.711506e+00
1.127384e-01 4.193492e+02 3.208603e+00
1.131713e-01 4.251603e+02 3.469620e+00
1.136041e-01 4.154079e+02 3.124821e+00
1.140370e-01 4.012858e+02 2.212342e+00
1.144698e-01 3.824898e+02 1.013354e+00
1.149027e-01 3.730152e+02 6.896114e-01
1.153355e-01 3.697382e+02 6.217421e-01
1.157684e-01 3.660164e+02 6.222887e-01
1.162012e-01 3.644041e+02 6.089934e-01
1.166341e-01 3.619922e+02 5.934613e-01
1.170669e-01 3.585160e+02 5.842538e-01
1.174997e-01 3.584388e+02 6.101331e-01
1.179326e-01 3.569832e+02 6.082506e-01
1.183654e-01 3.557927e+02 6.120728e-01
1.187983e-01 3.570023e+02 6.522712e-01
1.192311e-01 3.559163e+02 6.445879e-01
1.196640e-01 3.557343e+02 6.183245e-01
1.200968e-01 3.540883e+02 6.091573e-01
1.205297e-01 3.546794e+02 5.720529e-01
1.209625e-01 3.550270e+02 6.183551e-01
1.213954e-01 3.562415e+02 5.834407e-01
1.218282e-01 3.588549e+02 5.741846e-01
1.222610e-01 3.631837e+02 5.833488e-01
1.226939e-01 3.673644e+02 6.023062e-01
1.231267e-01 3.711405e+02 5.909657e-01
1.235596e-01 3.756704e+02 6.294162e-01
1.239924e-01 3.795951e+02 5.911536e-01
1.244253e-01 3.818283e+02 6.048127e-01
1.248581e-01 3.813177e+02 5.896435e-01
1.252910e-01 3.812738e+02 6.318908e-01
1.257238e-01 3.770780e+02 6.146768e-01
1.261567e-01 3.746320e+02 6.210744e-01
1.265895e-01 3.683937e+02 6.168447e-01
1.270223e-01 3.641386e+02 6.152493e-01
1.274552e-01 3.593711e+02 6.084083e-01
1.278880e-01 3.555826e+02 6.113037e-01
1.283209e-01 3.541621e+02 6.254694e-01
1.287537e-01 3.512036e+02 5.861229e-01
1.291866e-01 3.491718e+02 6.787797e-01
1.296194e-01 3.506213e+02 1.172442e+00
1.300523e-01 3.518011e+02 1.308247e+00
1.304851e-01 3.499619e+02 1.030465e+00
1.309180e-01 3.453969e+02 1.005118e+00
1.313508e-01 3.432019e+02 1.093107e+00
1.317836e-01 3.387192e+02 7.576866e-01
1.322165e-01 3.352867e+02 6.408830e-01
1.326493e-01 3.328118e+02 5.546692e-01
1.330822e-01 3.302914e+02 5.554838e-01
1.335150e-01 3.291208e+02 5.525194e-01
1.339479e-01 3.276704e+02 5.566320e-01
1.343807e-01 3.262228e+02 5.442182e-01
1.348136e-01 3.238127e+02 5.363170e-01
1.352464e-01 3.229562e+02 5.190880e-01
1.356793e-01 3.224856e+02 5.297232e-01
1.361121e-01 3.216937e+02 5.075576e-01
1.365449e-01 3.217566e+02 5.342312e-01
1.369778e-01 3.211869e+02 5.133197e-01
1.374106e-01 3.210416e+02 5.192130e-01
1.378435e-01 3.202692e+02 5.148475e-01
1.382763e-01 3.205983e+02 5.166429e-01
1.387092e-01 3.203225e+02 5.058113e-01
1.391420e-01 3.182245e+02 5.261638e-01
1.395749e-01 3.142847e+02 5.137405e-01
1.400077e-01 3.114586e+02 5.172775e-01
1.404406e-01 3.076875e+02 4.966555e-01
1.408734e-01 3.040178e+02 5.191630e-01
1.413063e-01 2.982718e+02 5.013989e-01
1.417391e-01 2.940820e+02 4.879452e-01
1.421719e-01 2.895423e+02 4.803970e-01
1.426048e-01 2.857925e+02 4.737903e-01
1.430376e-01 2.830957e+02 4.886532e-01
1.434705e-01 2.791740e+02 4.665444e-01
1.439033e-01 2.780320e+02 4.725227e-01
1.443362e-01 2.769357e+02 4.841196e-01
1.447690e-01 2.739748e+02 4.643075e-01
1.452018e-01 2.728543e+02 4.772089e-01
1.456347e-01 2.701884e+02 4.671878e-01
1.460675e-01 2.690396e+02 4.407172e-01
1.465004e-01 2.680055e+02 4.463317e-01
1.469332e-01 2.660660e+02 4.629912e-01
1.473661e-01 2.651600e+02 4.523490e-01
1.477989e-01 2.633968e+02 4.495130e-01
1.482318e-01 2.632138e+02 4.452515e-01
1.486646e-01 2.620640e+02 4.425364e-01
1.490975e-01 2.609770e+02 4.389991e-01
1.495303e-01 2.596231e+02 4.522914e-01
1.499632e-01 2.585981e+02 4.513942e-01
1.503960e-01 2.559080e+02 4.545917e-01
1.508288e-01 2.554923e+02 4.398923e-01
1.512617e-01 2.530527e+02 4.284434e-01
1.516945e-01 2.525771e+02 4.232727e-01
1.521274e-01 2.505275e+02 4.254224e-01
1.525602e-01 2.495131e+02 4.211580e-01
1.529931e-01 2.476545e+02 4.342112e-01
1.534259e-01 2.468358e+02 4.121145e-01
1.538588e-01 2.452245e+02 4.292488e-01
1.542916e-01 2.441518e+02 4.305352e-01
1.547244e-01 2.431191e+02 4.235595e-01
1.551573e-01 2.425312e+02 4.409149e-01
1.555901e-01 2.422083e+02 4.311495e-01
1.560230e-01 2.403998e+02 4.358907e-01
1.564558e-01 2.379638e+02 4.377959e-01
1.568887e-01 2.362129e+02 4.032499e-01
1.573215e-01 2.351981e+02 3.990071e-01
1.577544e-01 2.339694e+02 4.038383e-01
1.581872e-01 2.318737e+02 4.090959e-01
1.586201e-01 2.306554e+02 4.034317e-01
1.590529e-01 2.290815e+02 4.062032e-01
1.594858e-01 2.283163e+02 4.153872e-01
1.599186e-01 2.271416e+02 4.809317e-01
1.603514e-01 2.259238e+02 3.915199e-01
1.607843e-01 2.242111e+02 3.882263e-01
1.612171e-01 2.234206e+02 3.965581e-01
1.616500e-01 2.218989e+02 3.948067e-01
1.620828e-01 2.199428e+02 3.929958e-01
1.625157e-01 2.193744e+02 3.950801e-01
1.629485e-01 2.181342e+02 3.911390e-01
1.633814e-01 2.161422e+02 3.928374e-01
1.638142e-01 2.158541e+02 3.795857e-01
1.642471e-01 2.140675e+02 3.859321e-01
1.646799e-01 2.128623e+02 3.839530e-01
1.651127e-01 2.118186e+02 3.757907e-01
1.655456e-01 2.109447e+02 3.840573e-01
1.659784e-01 2.086053e+02 3.788418e-01
1.664113e-01 2.082416e+02 3.883354e-01
1.668441e-01 2.067997e+02 3.763789e-01
1.672770e-01 2.052000e+02 3.763890e-01
1.677098e-01 2.039835e+02 3.700278e-01
1.681427e-01 2.024462e+02 3.573798e-01
1.685755e-01 2.014453e+02 3.725224e-01
1.690084e-01 1.993955e+02 3.707192e-01
1.694412e-01 1.983258e+02 3.636077e-01
1.698740e-01 1.969491e+02 3.677031e-01
1.703069e-01 1.949410e+02 3.576419e-01
1.707397e-01 1.940294e+02 3.570853e-01
1.711726e-01 1.931449e+02 3.481334e-01
1.716054e-01 1.914818e+02 3.520860e-01
1.720383e-01 1.904356e+02 3.395979e-01
1.724711e-01 1.892991e+02 3.588871e-01
1.729040e-01 1.869877e+02 3.469289e-01
1.733368e-01 1.854535e+02 3.448316e-01
1.737697e-01 1.850630e+02 3.424787e-01
1.742025e-01 1.837311e+02 3.414408e-01
1.746354e-01 1.824302e+02 3.381006e-01
1.750682e-01 1.809761e+02 3.442085e-01
1.755010e-01 1.801779e+02 3.335032e-01
1.759339e-01 1.784364e+02 3.358248e-01
1.763667e-01 1.772203e+02 3.345117e-01
1.767996e-01 1.755203e+02 3.383613e-01
1.772324e-01 1.736334e+02 3.345649e-01
1.776653e-01 1.720319e+02 3.255090e-01
1.780981e-01 1.710245e+02 3.209621e-01
1.785309e-01 1.696723e+02 3.235738e-01
1.789638e-01 1.678120e+02 3.165998e-01
1.793966e-01 1.664636e+02 3.289858e-01
1.798295e-01 1.656823e+02 3.225169e-01
1.802623e-01 1.643751e+02 3.390497e-01
1.806952e-01 1.628240e+02 3.302730e-01
1.811280e-01 1.620628e+02 3.511385e-01
1.815609e-01 1.604541e+02 3.251326e-01
1.819937e-01 1.588971e+02 3.464898e-01
1.824266e-01 1.581213e+02 3.439019e-01
1.828594e-01 1.562631e+02 3.440195e-01
1.832923e-01 1.550107e+02 3.337264e-01
1.837251e-01 1.533767e+02 3.452146e-01
1.841579e-01 1.520582e+02 3.416232e-01
1.845908e-01 1.511727e+02 3.262691e-01
1.850236e-01 1.503426e+02 3.314352e-01
1.854565e-01 1.484946e+02 3.476195e-01
1.858893e-01 1.467733e+02 3.311144e-01
1.863222e-01 1.457532e+02 3.283914e-01
1.867550e-01 1.442758e+02 3.502809e-01
1.871879e-01 1.439224e+02 3.399875e-01
1.876207e-01 1.424109e+02 3.458797e-01
1.880535e-01 1.415492e+02 3.357860e-01
1.884864e-01 1.404929e+02 3.379236e-01
1.889192e-01 1.387413e+02 3.481967e-01
1.893521e-01 1.378779e+02 3.283139e-01
1.897849e-01 1.371306e+02 3.356565e-01
1.902178e-01 1.355985e+02 3.288195e-01
1.906506e-01 1.344871e+02 3.308727e-01
1.910835e-01 1.335011e+02 3.129604e-01
1.915163e-01 1.316751e+02 3.089215e-01
1.919492e-01 1.302766e+02 3.127913e-01
1.923820e-01 1.296299e+02 3.125700e-01
1.928149e-01 1.279128e+02 3.129484e-01
1.932477e-01 1.258942e+02 3.088376e-01
1.936805e-01 1.245818e+02 3.171942e-01
1.941134e-01 1.230680e+02 3.085470e-01
1.945462e-01 1.222327e+02 3.087732e-01
1.949791e-01 1.208174e+02 3.074247e-01
1.954119e-01 1.191073e+02 2.991650e-01
1.958448e-01 1.178453e+02 2.878247e-01
1.962776e-01 1.168326e+02 2.975540e-01
1.967105e-01 1.152567e+02 2.947696e-01
1.971433e-01 1.141047e+02 3.037069e-01
1.975762e-01 1.130622e+02 2.861833e-01
1.980090e-01 1.121837e+02 2.987806e-01
1.984418e-01 1.104450e+02 2.855128e-01
1.988747e-01 1.095346e+02 2.905476e-01
1.993075e-01 1.081454e+02 2.857082e-01
1.997404e-01 1.066113e+02 2.778655e-01
2.001732e-01 1.059702e+02 2.944914e-01
2.006061e-01 1.044606e+02 2.757460e-01
2.010389e-01 1.039582e+02 2.749135e-01
2.014718e-01 1.020523e+02 2.775000e-01
2.019046e-01 1.015537e+02 2.713367e-01
2.023375e-01 1.002178e+02 2.662258e-01
2.027703e-01 9.949200e+01 2.730985e-01
2.032031e-01 9.820891e+01 2.724352e-01
2.036360e-01 9.663278e+01 2.683924e-01
2.040688e-01 9.629884e+01 2.661288e-01
2.045017e-01 9.528735e+01 2.590997e-01
2.049345e-01 9.432314e+01 2.690818e-01
2.053674e-01 9.303694e+01 2.493205e-01
2.058002e-01 9.196643e+01 2.669540e-01
2.062331e-01 9.102152e+01 2.659132e-01
2.066659e-01 9.013439e+01 2.533099e-01
2.070988e-01 8.901307e+01 2.552476e-01
2.075316e-01 8.779601e+01 2.466138e-01
2.079645e-01 8.720819e+01 2.572119e-01
2.083973e-01 8.630511e+01 2.566968e-01
2.088301e-01 8.550613e+01 2.433446e-01
2.092630e-01 8.486292e+01 2.476099e-01
2.096958e-01 8.362226e+01 2.423853e-01
2.101287e-01 8.225285e+01 2.496558e-01
2.105615e-01 8.179006e+01 2.436636e-01
2.109944e-01 8.090695e+01 2.354930e-01
2.114272e-01 7.984894e+01 2.440543e-01
2.118600e-01 7.917395e+01 2.417270e-01
2.122929e-01 7.803633e+01 2.272311e-01
2.127257e-01 7.769151e+01 2.433640e-01
2.131586e-01 7.692513e+01 2.343717e-01
2.135914e-01 7.570776e+01 2.303755e-01
2.140243e-01 7.484942e+01 2.319497e-01
2.144571e-01 7.473914e+01 2.362211e-01
2.148900e-01 7.324520e+01 2.377084e-01
2.153228e-01 7.277750e+01 2.213944e-01
2.157557e-01 7.168739e+01 2.223108e-01
2.161885e-01 7.126897e+01 2.163080e-01
2.166214e-01 7.044390e+01 2.191932e-01
2.170542e-01 6.947674e+01 2.228324e-01
2.174870e-01 6.891127e+01 2.155897e-01
2.179199e-01 6.766650e+01 2.238449e-01
2.183527e-01 6.712084e+01 2.164017e-01
2.187856e-01 6.677738e+01 2.178309e-01
2.192184e-01 6.596464e+01 2.157106e-01
2.196513e-01 6.555174e+01 2.161534e-01
2.200841e-01 6.459155e+01 2.105579e-01
2.205170e-01 6.388762e+01 2.050045e-01
2.209498e-01 6.308187e+01 2.212595e-01
2.213826e-01 6.264552e+01 2.063106e-01
2.218155e-01 6.180848e+01 2.051413e-01
2.222483e-01 6.133211e+01 2.032198e-01
2.226812e-01 6.048711e+01 2.033921e-01
2.231140e-01 6.006038e+01 2.032630e-01
2.235469e-01 5.977010e+01 1.949968e-01
2.239797e-01 5.869822e+01 1.953781e-01
2.244126e-01 5.832301e+01 1.965343e-01
2.248454e-01 5.759234e+01 2.046626e-01
2.252783e-01 5.721992e+01 1.941090e-01
2.257111e-01 5.641839e+01 1.949911e-01
2.261440e-01 5.587728e+01 2.013407e-01
2.265768e-01 5.590442e+01 2.007373e-01
2.270096e-01 5.483172e+01 1.956028e-01
2.274425e-01 5.421585e+01 1.974993e-01
2.278753e-01 5.393759e+01 1.859729e-01
2.283082e-01 5.384779e+01 1.839547e-01
2.287410e-01 5.292612e+01 1.912580e-01
2.291739e-01 5.220256e+01 1.864880e-01
2.296067e-01 5.178935e+01 1.832748e-01
2.300396e-01 5.130375e+01 1.880969e-01
2.304724e-01 5.048194e+01 1.823466e-01
2.309052e-01 5.050848e+01 1.925189e-01
2.313381e-01 4.936721e+01 1.967721e-01
2.317709e-01 4.910405e+01 1.898477e-01
2.322038e-01 4.923906e+01 1.930880e-01
2.326366e-01 4.832199e+01 1.868356e-01
2.330695e-01 4.809650e+01 1.903786e-01
2.335023e-01 4.763756e+01 1.923462e-01
2.339352e-01 4.733008e+01 1.912270e-01
2.343680e-01 4.703096e+01 1.955989e-01
2.348009e-01 4.648394e+01 1.916734e-01
2.352337e-01 4.619063e+01 1.906490e-01
2.356665e-01 4.572374e+01 1.935312e-01
2.360994e-01 4.534955e+01 1.902430e-01
2.365322e-01 4.505866e+01 1.931988e-01
2.369651e-01 4.438026e+01 1.831668e-01
2.373979e-01 4.411616e+01 1.881915e-01
2.378308e-01 4.369987e+01 1.886867e-01
2.382636e-01 4.349594e+01 1.930538e-01
2.386965e-01 4.283579e+01 1.914538e-01
2.391293e-01 4.220573e+01 1.867456e-01
2.395622e-01 4.252977e+01 1.980975e-01
2.399950e-01 4.192219e+01 1.965214e-01
2.404279e-01 4.150842e+01 1.952002e-01
2.408607e-01 4.129881e+01 1.867854e-01
2.412935e-01 4.094585e+01 1.880106e-01
2.417264e-01 4.079554e+01 1.937559e-01
2.421592e-01 4.046114e+01 1.816532e-01
2.425921e-01 4.039867e+01 1.885631e-01
2.430249e-01 4.027401e+01 1.964059e-01
2.434578e-01 4.006057e+01 1.973952e-01
2.438906e-01 3.969092e+01 1.947306e-01
2.443235e-01 3.934380e+01 1.920692e-01
2.447563e-01 3.912510e+01 1.877280e-01
2.451891e-01 3.873618e+01 1.890504e-01
2.456220e-01 3.856021e+01 1.869137e-01
2.460548e-01 3.893435e+01 1.836301e-01
2.464877e-01 3.833356e+01 1.859732e-01
2.469205e-01 3.819545e+01 1.865299e-01
2.473534e-01 3.836556e+01 1.866604e-01
2.477862e-01 3.780984e+01 1.913069e-01
2.482191e-01 3.796025e+01 1.827974e-01
2.486519e-01 3.818987e+01 1.859179e-01
2.490848e-01 3.797701e+01 1.834986e-01
2.495176e-01 3.764925e+01 1.886668e-01
2.499505e-01 3.748897e+01 1.802507e-01
2.503833e-01 3.707284e+01 1.776872e-01
2.508161e-01 3.737551e+01 1.782949e-01
2.512490e-01 3.686552e+01 1.902128e-01
2.516818e-01 3.698672e+01 1.804349e-01
2.521147e-01 3.655968e+01 1.778284e-01
2.525475e-01 3.636281e+01 1.828224e-01
2.529804e-01 3.622468e+01 1.856699e-01
2.534132e-01 3.631153e+01 1.849101e-01
2.538460e-01 3.632115e+01 1.836394e-01
2.542789e-01 3.605116e+01 1.858094e-01
2.547117e-01 3.587682e+01 1.830167e-01
2.551446e-01 3.557398e+01 1.811629e-01
2.555774e-01 3.580044e+01 1.756713e-01
2.560103e-01 3.566777e+01 1.832471e-01
2.564431e-01 3.573891e+01 1.797536e-01
2.568760e-01 3.549439e+01 1.781629e-01
2.573088e-01 3.518114e+01 1.767854e-01
2.577417e-01 3.539117e+01 1.836820e-01
2.581745e-01 3.557236e+01 1.786645e-01
